file_name,model,instructions,difficulty,run_id,num_valid_years,num_runs,instruction_set,background,format_instructions,timestamp,market_segment,provider,status,year_ended,is_open_source,mask_mode,year_3_agm_units,year_3_agm_price,year_4_agm_units,year_4_agm_price,year_5_agm_units,year_5_agm_price,year_6_agm_units,year_6_agm_price,year_7_agm_units,year_7_agm_price,year_8_agm_units,year_8_agm_price,year_9_agm_units,year_9_agm_price,year_10_agm_units,year_10_agm_price,year_3_supercapacitor_units,year_3_supercapacitor_price,year_4_supercapacitor_units,year_4_supercapacitor_price,year_5_supercapacitor_units,year_5_supercapacitor_price,year_6_supercapacitor_units,year_6_supercapacitor_price,year_7_supercapacitor_units,year_7_supercapacitor_price,year_8_supercapacitor_units,year_8_supercapacitor_price,year_9_supercapacitor_units,year_9_supercapacitor_price,year_10_supercapacitor_units,year_10_supercapacitor_price,best_scores_Name,best_scores_Team,best_scores_Play Date,best_scores_Play #,best_scores_Cumulative Profit,best_scores_Sales Growth (AGM),best_scores_Sales Growth (SC),best_scores_Profitability Trend (AGM),best_scores_Profitability Trend (SC),best_scores_Revenue (AGM),best_scores_Revenue (SC),simulation_summary_Name,simulation_summary_Team,simulation_summary_Play Date,simulation_summary_Play #,simulation_summary_Status,simulation_summary_Cumulative Profit,simulation_summary_Cumulative Revenue,simulation_summary_Revenue Growth Rate (AGM),simulation_summary_Revenue Growth Rate (SC),simulation_summary_Profit Growth Rate (AGM),simulation_summary_Profit Growth Rate (SC),simulation_summary_Unit Sales
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_19,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,28.91,10.0,28.87,10.0,12.0,10.0,12.78,10.0,7.45,10.0,7.5,10.0,7.5,10.0,3.4,20.0,3.27,20.0,3.36,20.0,3.3,20.0,4.36,20.0,2.8,20.0,2.78,20.0,2.75,20.0,Ryan Allen,Individual,"12/30/25, 04:42 PM MST",1,$129.7 M,-68.3%,-10.8%,1.2%,28.3%,$76.3 M,$54.9 M,Ryan Allen,Individual,"12/30/25, 04:42 PM MST",1,Complete,$129.7 M,"$1,689.6 M",-68%,-11%,-51%,80%,10.38 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_20,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,29.11,10.0,29.2,10.0,18.2,10.0,12.74,10.0,7.72,10.0,8.11,10.0,8.61,10.0,3.5,20.0,3.26,20.0,3.4,20.0,3.2,20.0,4.34,20.0,2.74,20.0,2.67,20.0,2.58,20.0,Ryan Allen,Individual,"12/30/25, 04:51 PM MST",1,$128.4 M,-62.6%,-18.0%,5.2%,28.7%,$90.1 M,$50.5 M,Ryan Allen,Individual,"12/30/25, 04:51 PM MST",1,Complete,$128.4 M,"$1,719.6 M",-63%,-18%,-41%,81%,11.53 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_21,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,24.5,10.0,35.0,10.0,29.1,10.0,18.09,10.0,12.8,10.0,7.8,10.0,7.68,10.0,7.8,10.0,3.2,20.0,3.5,20.0,3.4,20.0,3.18,20.0,4.3,20.0,3.2,18.0,3.79,18.0,3.8,18.0,Ryan Allen,Individual,"12/30/25, 05:00 PM MST",1,$87.7 M,-67.5%,23.3%,1.3%,8.7%,$78.4 M,$68.3 M,Ryan Allen,Individual,"12/30/25, 05:00 PM MST",1,Complete,$87.7 M,"$1,741.9 M",-67%,11%,-49%,-7%,11.64 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_22,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,32.5,10.0,29.2,10.0,18.19,10.0,10.5,9.5,9.2,9.5,9.25,9.5,9.33,9.5,3.4,20.0,3.5,20.0,3.4,20.0,3.17,20.0,5.0,19.0,3.2,19.0,3.19,19.0,3.18,19.0,Ryan Allen,Individual,"12/30/25, 05:09 PM MST",1,$34.2 M,-60.9%,3.1%,15.8%,11.5%,$89.5 M,$60.3 M,Ryan Allen,Individual,"12/30/25, 05:09 PM MST",1,Complete,$34.2 M,"$1,771.6 M",-63%,-2%,-56%,34%,12.59 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_23,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,31.5,10.0,29.35,10.0,18.68,10.0,12.85,10.0,8.13,10.0,8.52,10.0,8.84,10.0,3.2,20.0,3.5,20.0,3.35,20.0,3.15,20.0,4.3,20.0,2.67,20.0,2.61,20.0,2.55,20.0,Ryan Allen,Individual,"12/30/25, 05:18 PM MST",1,$147.6 M,-62.2%,-18.4%,3.6%,15.3%,$91.1 M,$50.2 M,Ryan Allen,Individual,"12/30/25, 05:18 PM MST",1,Complete,$147.6 M,"$1,733.9 M",-62%,-18%,-40%,64%,11.62 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_24,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,24.1,10.0,29.11,10.0,29.2,10.0,18.17,10.0,12.74,10.0,7.72,10.0,8.11,10.0,8.8,10.0,3.1,20.0,3.26,20.0,3.35,20.0,3.17,20.0,4.34,20.0,2.74,20.0,2.67,20.0,2.65,20.0,Ryan Allen,Individual,"12/30/25, 05:27 PM MST",1,$91.9 M,-62.6%,-18.0%,13.3%,117.5%,$90.1 M,$50.5 M,Ryan Allen,Individual,"12/30/25, 05:27 PM MST",1,Complete,$91.9 M,"$1,719.6 M",-63%,-18%,-51%,102%,11.53 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_25,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,29.5,10.0,29.5,10.0,29.0,10.0,17.8,10.0,12.8,10.0,7.56,10.0,7.66,10.0,7.8,10.0,3.2,20.0,3.3,20.0,3.4,20.0,3.19,20.0,4.35,20.0,2.78,20.0,2.76,20.0,2.75,20.0,Ryan Allen,Individual,"12/30/25, 05:35 PM MST",1,$110.1 M,-67.7%,-11.6%,1.2%,14.9%,$78.0 M,$54.4 M,Ryan Allen,Individual,"12/30/25, 05:35 PM MST",1,Complete,$110.1 M,"$1,696.1 M",-68%,-12%,-50%,62%,10.52 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_26,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,29.5,10.0,28.82,10.0,17.68,10.0,12.55,10.0,7.5,10.0,7.6,10.0,7.7,10.0,3.2,20.0,3.4,20.0,3.42,20.0,3.26,20.0,4.4,20.0,2.8,20.0,2.76,20.0,2.7,20.0,Ryan Allen,Individual,"12/30/25, 05:44 PM MST",1,$233.3 M,-67.7%,-11.7%,1.4%,3.3%,$77.8 M,$54.4 M,Ryan Allen,Individual,"12/30/25, 05:44 PM MST",1,Complete,$233.3 M,"$1,692.4 M",-68%,-12%,-47%,258%,10.50 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_27,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,24.1,10.0,29.0,10.0,28.7,10.0,17.1,10.0,12.0,10.0,7.5,10.0,7.19,10.0,7.5,10.0,3.1,20.0,3.3,20.0,3.68,20.0,4.1,20.0,5.4,20.0,4.0,15.0,8.11,15.0,8.5,15.5,Ryan Allen,Individual,"12/30/25, 05:53 PM MST",1,-$95.3 M,-66.5%,147.6%,20.3%,23.8%,$80.7 M,$118.1 M,Ryan Allen,Individual,"12/30/25, 05:53 PM MST",1,Complete,-$95.3 M,"$1,931.3 M",-67%,92%,-49%,-222%,15.69 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_28,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,28.91,10.0,28.87,10.0,12.0,10.0,12.8,10.0,7.4,10.0,7.5,10.0,7.51,10.0,3.2,20.0,3.27,20.0,3.36,20.0,3.3,19.5,4.6,19.5,2.98,19.5,3.0,19.5,2.95,19.5,Ryan Allen,Individual,"12/30/25, 06:02 PM MST",1,$128.2 M,-68.6%,-4.6%,1.2%,66.7%,$75.7 M,$57.2 M,Ryan Allen,Individual,"12/30/25, 06:02 PM MST",1,Complete,$128.2 M,"$1,698.5 M",-69%,-7%,-51%,91%,10.51 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_29,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,24.1,10.0,29.06,10.0,29.26,10.0,18.34,10.0,12.68,10.0,8.23,10.0,8.5,10.0,8.8,10.0,3.1,20.0,3.3,20.0,3.45,20.0,3.26,20.0,4.39,20.0,2.69,20.0,2.6,20.0,2.6,20.0,Ryan Allen,Individual,"12/30/25, 06:11 PM MST",1,$122.7 M,-63.2%,-16.6%,2.8%,17.2%,$88.7 M,$51.3 M,Ryan Allen,Individual,"12/30/25, 06:11 PM MST",1,Complete,$122.7 M,"$1,733.4 M",-63%,-17%,-42%,65%,11.43 M
claude-sonnet-4-5-20250929_masked_20251230_134954.json,anthropic/claude-sonnet-4-5-20250929,Please make the requested strategic decisions for the upcoming year based on the information provided.,Basic,run_30,8,30,default_instructions,,format_instructions.txt,20251230_134954,6,anthropic,Complete,10.0,False,masked,28.5,10.0,28.91,10.0,28.9,10.0,17.8,10.0,12.78,10.0,7.5,10.0,7.6,10.0,7.7,10.0,3.2,20.0,3.27,20.0,3.4,20.0,3.2,20.0,4.35,20.0,2.8,20.0,2.76,20.0,2.7,20.0,Ryan Allen,Individual,"12/30/25, 06:20 PM MST",1,$147.3 M,-67.7%,-11.8%,1.7%,326.6%,$78.0 M,$54.3 M,Ryan Allen,Individual,"12/30/25, 06:20 PM MST",1,Complete,$147.3 M,"$1,694.1 M",-68%,-12%,-50%,112%,10.51 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_1,3,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Fired,5.0,False,masked,20.68,9.5,25.45,9.2,25.45,9.5,,,,,,,,,,,7.48,18.0,8.57,17.5,8.57,18.0,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 10:52 AM MDT",1,-$45.7 M,20.8%,40.4%,-8.3%,11.4%,$237.3 M,$189.1 M,Ryan Allen,Individual,"08/03/25, 10:52 AM MDT",1,Fired - Year 5,-$45.7 M,"$1,280.7 M",15%,26%,6%,-64%,35.49 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_2,1,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,LLM error,4.0,False,masked,22.0,10.5,,,,,,,,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 10:54 AM MDT",1,$41.6 M,1.5%,6.7%,14.7%,1.1%,$248.4 M,$65.1 M,Ryan Allen,Individual,"08/03/25, 10:54 AM MDT",1,Playing - Year 4,$41.6 M,$313.5 M,7%,7%,15%,1%,26.91 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_3,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 10:57 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 10:57 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_4,3,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,LLM error,6.0,False,masked,21.0,10.0,25.0,9.5,24.0,9.2,,,,,,,,,,,7.5,20.0,7.5,20.0,8.0,20.0,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:01 AM MDT",1,$49.2 M,25.5%,19.7%,-18.7%,6.3%,$238.8 M,$179.1 M,Ryan Allen,Individual,"08/03/25, 11:01 AM MDT",1,Playing - Year 6,$49.2 M,"$1,269.5 M",15%,20%,6%,15%,34.91 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_5,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:03 AM MDT",1,$0.0 M,0.0%,0.0%,36.7%,-0.9%,$206.8 M,$149.6 M,Ryan Allen,Individual,"08/03/25, 11:03 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,28.16 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_6,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:06 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:06 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_7,1,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,11.5,10.5,,,,,,,,,,,,,,,6.0,20.0,,,,,,,,,,,,,,,,Individual,"08/03/25, 11:09 AM MDT",1,$0.0 M,0.0%,0.0%,39.7%,-1.7%,$158.0 M,$133.8 M,,Individual,"08/03/25, 11:09 AM MDT",1,Playing - Year 2,$0.0 M,$0.0 M,0%,0%,0%,0%,22.49 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_8,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:13 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:13 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_9,1,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Invalid,,False,masked,11.5,10.5,,,,,,,,,,,,,,,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_10,2,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,LLM error,5.0,False,masked,22.0,10.5,20.0,10.0,,,,,,,,,,,,,3.1,20.0,3.0,20.0,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:21 AM MDT",1,$93.0 M,22.5%,11.3%,11.5%,3.6%,$285.6 M,$67.9 M,Ryan Allen,Individual,"08/03/25, 11:21 AM MDT",1,Playing - Year 5,$93.0 M,$667.0 M,23%,11%,28%,-3%,31.95 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_11,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:24 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:24 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_12,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:28 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:28 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_13,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_14,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:35 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:35 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_15,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:39 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:39 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_16,1,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,LLM error,4.0,False,masked,22.0,10.5,,,,,,,,,,,,,,,3.2,20.0,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:43 AM MDT",1,$41.9 M,1.8%,6.7%,15.1%,1.2%,$249.2 M,$65.1 M,Ryan Allen,Individual,"08/03/25, 11:43 AM MDT",1,Playing - Year 4,$41.9 M,$314.3 M,7%,7%,15%,1%,26.99 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_17,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:46 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:46 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_18,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_19,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:53 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:53 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_20,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 11:57 AM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 11:57 AM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_21,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 12:00 PM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 12:00 PM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_22,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 12:04 PM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 12:04 PM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_23,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 12:08 PM MDT",1,$0.0 M,0.0%,0.0%,36.7%,-0.9%,$206.8 M,$149.6 M,Ryan Allen,Individual,"08/03/25, 12:08 PM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,28.16 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_24,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 12:11 PM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 12:11 PM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_25,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,"08/03/25, 12:15 PM MDT",1,$0.0 M,0.0%,0.0%,0.0%,0.0%,$0.0 M,$0.0 M,,Individual,"08/03/25, 12:15 PM MDT",1,Playing - Year 1,$0.0 M,$0.0 M,0%,0%,0%,0%,0.00 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_26,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_27,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 12:21 PM MDT",1,$0.0 M,0.0%,0.0%,36.6%,-0.7%,$233.1 M,$61.0 M,Ryan Allen,Individual,"08/03/25, 12:21 PM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,26.36 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_28,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Allen,Individual,"08/03/25, 12:25 PM MDT",1,$0.0 M,0.0%,0.0%,36.7%,-0.9%,$206.8 M,$149.6 M,Ryan Allen,Individual,"08/03/25, 12:25 PM MDT",1,Playing - Year 3,$0.0 M,$0.0 M,0%,0%,0%,0%,28.16 M
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_29,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemini-1.5-flash_masked_20250803_104917.json,gemini/gemini-1.5-flash,Please make the requested strategic decisions for the upcoming year based on the information provided.,Advanced,run_30,0,30,default_instructions,,format_instructions.txt,20250803_104917,6,gemini,Program Error,,False,masked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
